,,,,,,,,,,,,,,,,,,,,,,,,,
liberate(a duty or obligation).,perfect,stolid,aptness,enkindle,,pristine,,,,,,,,,,,,,,,,,,,
exempt(a duty or obligation).,absolute,imperturbable,penchant,,,virgin,,,,,,,,,,,,,,,,,,,
,,poised,predilection,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
renege,arresting,obstinate,vivacious,histrionic(noun),prodigious,tentative,,,,,,,,,,,,,,,,,,,
repudiate,conspicuous,obdurate,animated,theatrics,colossal,conjectural,,,,,,,,,,,,,,,,,,,
retract,dazzling,refractory,effervescent,tantrums,mammoth,exploratory,,,,,,,,,,,,,,,,,,,
break,astonishing,rigid,ebullient,affectation,inordinate,pilot,,,,,,,,,,,,,,,,,,,
,staggering,inexorable,buoyant,artificiality,gargantuan,wavering,,,,,,,,,,,,,,,,,,,
,phenomenal,tenacious,scintillating,,miraculous,diffident,,,,,,,,,,,,,,,,,,,
,,pertinacious,jaunty,,grotesque(ARCHAIC),iffy,,,,,,,,,,,,,,,,,,,
,,dogged,zestful,,,,,,,,,,,,,,,,,,,,,,
,,adamant,,,,,,,,,,,,,,,,,,,,,,,
,,steadfast,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
falter,chastise,,,,,,,,,,,,,,,,,,,,,,,,
halt,admonish,,,,,,,,,,,,,,,,,,,,,,,,
splutter,chide,,,,,,,,,,,,,,,,,,,,,,,,
flounder,censure,,,,,,,,,,,,,,,,,,,,,,,,
fluctuate,castigate,,,,,,,,,,,,,,,,,,,,,,,,
vacillate,lambaste,,,,,,,,,,,,,,,,,,,,,,,,
waver,scourge,,,,,,,,,,,,,,,,,,,,,,,,
oscillate,wallop,,,,,,,,,,,,,,,,,,,,,,,,
,discipline,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
group 23,,,,,,,,,,,,,,,,,,,,,,,,,
intermittent,profound,propagate,allusive,glib,curb(Noun),lull,,,,,,,,,,,,,,,,,,,
sporadic,+ACI-earnest(of a state, quality, or emotion)+ACI-,promulgate,figurative,plausible,rein,assuage,,,,,,,,,,,,,,,,,,,
fitful,+ACI-acute(of a state, quality, or emotion)+ACI-,broadcast,emblematic,urbane,deterrent,alleviate,,,,,,,,,,,,,,,,,,,
spasmodic,+ACI-fervent(of a state, quality, or emotion)+ACI-,proclaim,allegorical,voluble,suppressant,pacify,,,,,,,,,,,,,,,,,,,
fragmentary,+ACI-ardent(of a state, quality, or emotion)+ACI-,preach,parabolic,loquacious,retardant,mitigate,,,,,,,,,,,,,,,,,,,
random,+ACI-radical(of a state, quality, or emotion)+ACI-,propagandize,connotative,facile,trammel,placate,,,,,,,,,,,,,,,,,,,
,+ACI-exhaustive(of a state, quality, or emotion)+ACI-,,mnemonic,superficial,,mollify,,,,,,,,,,,,,,,,,,,
,scholarly(of a person or statement),,,simplistic,,diminish,,,,,,,,,,,,,,,,,,,
,sagacious(of a person or statement),,,,,,,,,,,,,,,,,,,,,,,,
,erudite(of a person or statement),,,,,,,,,,,,,,,,,,,,,,,,
,penetrating(of a person or statement),,,,,,,,,,,,,,,,,,,,,,,,
,astute(of a person or statement),,,,,,,,,,,,,,,,,,,,,,,,
,sapient(of a person or statement),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
mettlesome,astute,fawn(Verb),precipitous,repercussion,regress,refute,,,,,,,,,,,,,,,,,,,
gritty,shrewd,obsequious,perpendicular,reverberation,retrogress,debunk,,,,,,,,,,,,,,,,,,,
intrepid,ingenious,servile,abrupt,backlash,subside,discredit,,,,,,,,,,,,,,,,,,,
gallant,canny,sycophantic,impetuous,ripple,ebb,controvert,,,,,,,,,,,,,,,,,,,
valiant,sagacious,unctuous,precipitate,aftermath,wane,repudiate(a statement or accusation).,,,,,,,,,,,,,,,,,,,
audacious,artful,abject,imprudent,fallout,retrograde,gainsay(a statement or accusation).,,,,,,,,,,,,,,,,,,,
tenacious,savvy,,heedless,,,,,,,,,,,,,,,,,,,,,,
steadfast,argute,,foolhardy,,,,,,,,,,,,,,,,,,,,,,
,sapient,,temerarious,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
replenish,evoke,ire,languid,mollify,pretentious,duress,,,,,,,,,,,,,,,,,,,
restock,invoke,exasperation,+ACI-languorous(of a person, manner, or gesture)+ACI-,appease(someone).,ostentatious,coercion,,,,,,,,,,,,,,,,,,,
restore,elicit,vexation,+ACI-lethargic(of a person, manner, or gesture)+ACI-,placate(someone).,fustian,compulsion,,,,,,,,,,,,,,,,,,,
refill,kindle,chagrin,+ACI-phlegmatic(of a person, manner, or gesture)+ACI-,pacify(someone).,extravagant,intimidation,,,,,,,,,,,,,,,,,,,
,stimulate,choler,+ACI-torpid(of a person, manner, or gesture)+ACI-,assuage(something),flamboyant,enforcement,,,,,,,,,,,,,,,,,,,
,arouse,,+ACI-sluggish(of a person, manner, or gesture)+ACI-,alleviate(something),grandiloquent,exaction,,,,,,,,,,,,,,,,,,,
,,,+ACI-slothful(of a person, manner, or gesture)+ACI-,mitigate(something),magniloquent,,,,,,,,,,,,,,,,,,,,
,,,+ACI-indolent(of a person, manner, or gesture)+ACI-,lull(something),bombastic,,,,,,,,,,,,,,,,,,,,
,,,+ACI-apathetic(of a person, manner, or gesture)+ACI-,quell(something),turgid,,,,,,,,,,,,,,,,,,,,
,,,,,rhetorical,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
vigilant,headstrong,convalescent,nonplussed,fret,decry,recourse,,,,,,,,,,,,,,,,,,,
wary,wayward,recuperating,bewildered,agonize,censure,remedy,,,,,,,,,,,,,,,,,,,
circumspect,refractory,recovering,bemused,anguish,lambaste,expedient,,,,,,,,,,,,,,,,,,,
prudent,obstinate,improving,perplexed,grumble,deplore,refuge,,,,,,,,,,,,,,,,,,,
heedful,obdurate,,baffled,perturb,vilify,utilize(someone or something),,,,,,,,,,,,,,,,,,,
,capricious,,stupefied,,execrate,employ(someone or something),,,,,,,,,,,,,,,,,,,
,,,befuddled,,disparage,,,,,,,,,,,,,,,,,,,,
,,,unnerved,,deprecate,,,,,,,,,,,,,,,,,,,,
,,,astounded,,excoriate,,,,,,,,,,,,,,,,,,,,
,,,flummoxed,,asperse,,,,,,,,,,,,,,,,,,,,
,,,bamboozled,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
commence,neutralize,,,,,,,,,,,,,,,,,,,,,,,,
initiate,offset,,,,,,,,,,,,,,,,,,,,,,,,
institute,nullify,,,,,,,,,,,,,,,,,,,,,,,,
inaugurate,negate,,,,,,,,,,,,,,,,,,,,,,,,
,annul,,,,,,,,,,,,,,,,,,,,,,,,
,equalize,,,,,,,,,,,,,,,,,,,,,,,,
,counterweigh,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
group 24,,,,,,,,,,,,,,,,,,,,,,,,,
exorcise,finicky,assail,contravene,reiterate,poignant,inundate,,,,,,,,,,,,,,,,,,,
purify,fastidious,castigate,breach,recapitulate,piteous,overwhelm,,,,,,,,,,,,,,,,,,,
cleanse,punctilious,chastise,infringe,iterate,pitiable,bog down,,,,,,,,,,,,,,,,,,,
purge,awkward,berate,defy,rehearse,wretched,besiege,,,,,,,,,,,,,,,,,,,
lustrate,perfectionist,lambaste,flout,belabour,plaintive,bombard,,,,,,,,,,,,,,,,,,,
,,plague,,ingeminate,,,,,,,,,,,,,,,,,,,,,
,,beset,,,,,,,,,,,,,,,,,,,,,,,
,,besiege,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
oblivion,plaintive,surmount,escalate,denounce,foil,deviate,,,,,,,,,,,,,,,,,,,
stupor,wistful,overcome,spiral,censure,thwart,diverge,,,,,,,,,,,,,,,,,,,
stupefaction,doleful,conquer,surge,castigate,frustrate,digress,,,,,,,,,,,,,,,,,,,
coma,piteous,endure,heighten,decry,balk,slew,,,,,,,,,,,,,,,,,,,
amnesia,melancholy,crown,strengthen,vilify,impede,contravene,,,,,,,,,,,,,,,,,,,
,melancholic,,,reprobate,snooker,,,,,,,,,,,,,,,,,,,,
,wretched,,,vituperate,derail,,,,,,,,,,,,,,,,,,,,
,woeful,,,expose,,,,,,,,,,,,,,,,,,,,,
,desolate,,,betray,,,,,,,,,,,,,,,,,,,,,
,forlorn,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
buoyant,benevolent,intertwine,berate,quiescent,mercurial,despotic,,,,,,,,,,,,,,,,,,,
blithe,benign,entwine,reprimand,inert,capricious,autocratic,,,,,,,,,,,,,,,,,,,
effervescent,altruistic,interweave,admonish,fallow,temperamental,arbitrary,,,,,,,,,,,,,,,,,,,
jaunty,magnanimous,interlace,chastise,stagnant,fickle,autarchic,,,,,,,,,,,,,,,,,,,
ebullient,lavish,convolute,chide,sluggish,protean,monocratic,,,,,,,,,,,,,,,,,,,
vivacious,bountiful,,upbraid,lethargic,mutable,imperious,,,,,,,,,,,,,,,,,,,
optimistic,beneficent,,castigate,torpid,erratic,,,,,,,,,,,,,,,,,,,,
sanguine,indulgent,,lambaste,,kaleidoscopic,,,,,,,,,,,,,,,,,,,,
burgeoning(Of economy),bounteous,,criticize,,wavering,,,,,,,,,,,,,,,,,,,,
mushrooming(Of economy),benignant,,censure,,wayward,,,,,,,,,,,,,,,,,,,,
,,,,,whimsical,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
perpetrate,subside,condone,jeopardize,disinterested,buttress,,,,,,,,,,,,,,,,,,,,
execute,abate,disregard,endanger,impartial,strengthen,,,,,,,,,,,,,,,,,,,,
accomplish,soften,connive at,imperil,neutral,reinforce,,,,,,,,,,,,,,,,,,,,
inflict,alleviate,pardon,menace,non+AC0-partisan,fortify,,,,,,,,,,,,,,,,,,,,
effectuate,attenuate,excuse,prejudice,clinical,underpin,,,,,,,,,,,,,,,,,,,,
,dwindle,,peril,equitable,cement,,,,,,,,,,,,,,,,,,,,
,wane,,,,,,,,,,,,,,,,,,,,,,,,
,ebb,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
group 25,,,,,,,,,,,,,,,,,,,,,,,,,
bereft,frailty,disentangle,pomposity,delineate,conclusive,vitality,,,,,,,,,,,,,,,,,,,
in need of,debility,extricate,grandiosity,outline,irrefutable,animation,,,,,,,,,,,,,,,,,,,
lacking,indisposition,extract,pretension,depict,clinching,vivacity,,,,,,,,,,,,,,,,,,,
without,susceptibility,disengage,vanity,portray,unequivocal,exuberance,,,,,,,,,,,,,,,,,,,
free from,impressionability,untwine,haughtiness,chart,,zest,,,,,,,,,,,,,,,,,,,
,fallibility,,conceit,delimit,,ardour,,,,,,,,,,,,,,,,,,,
,blemish,,egotism,,,zeal,,,,,,,,,,,,,,,,,,,
,,,superciliousness,,,,,,,,,,,,,,,,,,,,,,
,,,bombast,,,,,,,,,,,,,,,,,,,,,,
,,,pedantry,,,,,,,,,,,,,,,,,,,,,,
,,,fustian,,,,,,,,,,,,,,,,,,,,,,
,,,euphuism,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
steadfast,archetype,relent,grievance,harangue,auspicious,yield,,,,,,,,,,,,,,,,,,,
staunch,stereotype,slacken,atrocity,tirade,propitious,capitulate,,,,,,,,,,,,,,,,,,,
resolute,original,abate,affront,diatribe,rosy,relent,,,,,,,,,,,,,,,,,,,
stalwart,embodiment,diminish,rancour,polemic,optimistic,sanction,,,,,,,,,,,,,,,,,,,
stout,exemplar,moderate,pique,berating,providential,warrant,,,,,,,,,,,,,,,,,,,
implacable,quintessence,subside,umbrage,censure,felicitous,relinquish,,,,,,,,,,,,,,,,,,,
inflexible,paradigm,,plaint,admonition,,bequeath,,,,,,,,,,,,,,,,,,,
,,,,exhortation,,remit,,,,,,,,,,,,,,,,,,,
,,,,,,cede,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
appropriate,rhetoric,conspire,whimsical,proxy,sparse,adverse,,,,,,,,,,,,,,,,,,,
pertinent,oratory,intrigue,waggish,substitute,scanty,unfavourable,,,,,,,,,,,,,,,,,,,
apposite,eloquence,collude,quaint,surrogate,scant,inauspicious,,,,,,,,,,,,,,,,,,,
germane,bombast,consort,eccentric,attorney,scarce,pernicious,,,,,,,,,,,,,,,,,,,
congruous,turgidity,manoeuvre,quirky,ambassador,sporadic,antagonistic,,,,,,,,,,,,,,,,,,,
expedient,grandiloquence,abet,idiosyncratic,emissary,meagre,inimical,,,,,,,,,,,,,,,,,,,
felicitous,pomposity,cabal,peculiar,procurator,limited,,,,,,,,,,,,,,,,,,,,
befitting,hyperbole,,capricious,,,,,,,,,,,,,,,,,,,,,,
appurtenant,verbosity,,fickle,,,,,,,,,,,,,,,,,,,,,,
,prolixity,,erratic,,,,,,,,,,,,,,,,,,,,,,
,fustian,,mercurial,,,,,,,,,,,,,,,,,,,,,,
,euphuism,,mutable,,,,,,,,,,,,,,,,,,,,,,
,,,protean,,,,,,,,,,,,,,,,,,,,,,
,,,vacillating,,,,,,,,,,,,,,,,,,,,,,
,,,wayward,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
exhort,poise,adept,tedious,articulate,suspect,play,,,,,,,,,,,,,,,,,,,
adjure,equilibrium,proficient,monotonous,loquent,doubt,relax,,,,,,,,,,,,,,,,,,,
entreat,grace,virtuoso,humdrum,coherent,distrust,rest,,,,,,,,,,,,,,,,,,,
implore,equanimity,adroit,mundane,lucid,mistrust,amusement,,,,,,,,,,,,,,,,,,,
beseech,aplomb,dexterous,soporific,vivid,,pleasure,,,,,,,,,,,,,,,,,,,
admonish,sangfroid,deft,monochrome,cogent,,diversion,,,,,,,,,,,,,,,,,,,
,serenity,artful,banal,,,distraction,,,,,,,,,,,,,,,,,,,
,suaveness,,vapid,,,drama,,,,,,,,,,,,,,,,,,,
,urbanity,,insipid,,,scope,,,,,,,,,,,,,,,,,,,
,,,pedestrian,,,latitude,,,,,,,,,,,,,,,,,,,
,,,prolix,,,liberty,,,,,,,,,,,,,,,,,,,
,,,laborious,,,,,,,,,,,,,,,,,,,,,,
,,,ponderous,,,,,,,,,,,,,,,,,,,,,,
,,,mechanical,,,,,,,,,,,,,,,,,,,,,,
,,,dreich,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
captious,,,,,,,,,,,,,,,,,,,,,,,,,
quibbling,,,,,,,,,,,,,,,,,,,,,,,,,
cavilling,,,,,,,,,,,,,,,,,,,,,,,,,
carping,,,,,,,,,,,,,,,,,,,,,,,,,
censorious,,,,,,,,,,,,,,,,,,,,,,,,,
pedantic,,,,,,,,,,,,,,,,,,,,,,,,,
pettifogging,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
group 26,,,,,,,,,,,,,,,,,,,,,,,,,
lugubrious,transcend,fluster,incidental,axiomatic,macabre,gullible,,,,,,,,,,,,,,,,,,,
doleful,excel,unnerve,random,unquestionable,morbid,credulous,,,,,,,,,,,,,,,,,,,
Eeyorish,trump,agitate,fortuitous,undeniable,ghastly,exploitable,,,,,,,,,,,,,,,,,,,
melancholy,eclipse,disquiet,serendipitous,granted,horrendous,ingenuous,,,,,,,,,,,,,,,,,,,
woeful,overshadow,perturb,adventitious,apodictic,dreadful,naive,,,,,,,,,,,,,,,,,,,
forlorn,upstage,disconcert,coincidental,,appalling,,,,,,,,,,,,,,,,,,,,
despondent,,faze,aleatory,,loathsome,,,,,,,,,,,,,,,,,,,,
sombre,,,,,repugnant,,,,,,,,,,,,,,,,,,,,
solemn,,,,,,,,,,,,,,,,,,,,,,,,,
saturnine,,,,,,,,,,,,,,,,,,,,,,,,,
pessimistic,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ingrained,tacit,exorbitant,serene,treatise,corporeal,figurative,,,,,,,,,,,,,,,,,,,
entrenched,implicit,extortionate,tranquil,disquisition,carnal,metaphorical,,,,,,,,,,,,,,,,,,,
implanted,implied,preposterous,pacific,exposition,corporal,non+AC0-literal,,,,,,,,,,,,,,,,,,,
abiding,inferred,inordinate,poised,dissertation,mortal,allegorical,,,,,,,,,,,,,,,,,,,
inbred,insinuated,punitive,imperturbable,thesis,substantial,emblematic,,,,,,,,,,,,,,,,,,,
intrinsic,unstated,ruinous,placid,critique,tangible,poetic,,,,,,,,,,,,,,,,,,,
,,extravagant,soothing,tractate,concrete,ornate,,,,,,,,,,,,,,,,,,,
,,,,institutes,,florid,,,,,,,,,,,,,,,,,,,
,,,,,,tropical,,,,,,,,,,,,,,,,,,,
,,,,,,parabolic,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
morose,fickle,ramification,eclectic,apprehensive,idiosyncratic,insolent,,,,,,,,,,,,,,,,,,,
sullen,capricious,consequence,encyclopedic,anxious,peculiar,impertinent,,,,,,,,,,,,,,,,,,,
taciturn,mercurial,aftermath,liberal,agitated,eccentric,impudent,,,,,,,,,,,,,,,,,,,
saturnine,vacillating,sequel,multifaceted,restless,aberrant,contemptuous,,,,,,,,,,,,,,,,,,,
pessimistic,giddy,implication,heterogeneou,fidgety,anomalous,presumptuous,,,,,,,,,,,,,,,,,,,
lugubrious,skittish,outgrowth,discerning,neurotic,quirky,audacious,,,,,,,,,,,,,,,,,,,
Eeyorish,erratic,spin+AC0-off,critical,trepidatious,freakish,brazen,,,,,,,,,,,,,,,,,,,
melancholy,random,,,,singular,pert,,,,,,,,,,,,,,,,,,,
melancholic,mutable,,,,,,,,,,,,,,,,,,,,,,,,
doleful,,,,,,,,,,,,,,,,,,,,,,,,,
despondent,,,,,,,,,,,,,,,,,,,,,,,,,
churlish,,,,,,,,,,,,,,,,,,,,,,,,,
waspish,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ardent,doctrinaire,officious,cease,lavish,equanimity,supplant,,,,,,,,,,,,,,,,,,,
avid,dogmatic,bumptious,halt,sumptuous,serenity,supersede,,,,,,,,,,,,,,,,,,,
fervent,rigid,self+AC0-assertive,conclude,luxuriant,placidity,undermine,,,,,,,,,,,,,,,,,,,
fervid,adamant,overzealous,terminate,opulent,tranquillity,override,,,,,,,,,,,,,,,,,,,
zealous,pontifical,dictatorial,abate,ornate,impassivity,oust,,,,,,,,,,,,,,,,,,,
vehement,authoritarian,intrusive,,pretentious,equilibrium,usurp,,,,,,,,,,,,,,,,,,,
assiduous,prejudiced,meddlesome,,,poise,topple,,,,,,,,,,,,,,,,,,,
,fanatical,pragmatic,,,aplomb,dethrone,,,,,,,,,,,,,,,,,,,
,zealous,,,,sangfroid,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
lampoon,,,,,,,,,,,,,,,,,,,,,,,,,
satirize,,,,,,,,,,,,,,,,,,,,,,,,,
ridicule,,,,,,,,,,,,,,,,,,,,,,,,,
caricature,,,,,,,,,,,,,,,,,,,,,,,,,
burlesque,,,,,,,,,,,,,,,,,,,,,,,,,
parody,,,,,,,,,,,,,,,,,,,,,,,,,
pasquinade,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
bombastic,lambaste,undercut,euphemism,turpitude,peccadillo,antagonistic,,,,,,,,,,,,,,,,,,,
pompous,criticize,undermine,substitute,wickedness,misdemeanour,inimical,,,,,,,,,,,,,,,,,,,
blustering,castigate,sap,underplaying,depravity,delinquency,averse,,,,,,,,,,,,,,,,,,,
verbose,chastise,subvert,softening,vice,indiscretion,belligerent,,,,,,,,,,,,,,,,,,,
turgid,censure,sabotage,politeness,degeneracy,lapse,bellicose,,,,,,,,,,,,,,,,,,,
lofty,harangue,destabilize,,baseness,infraction,pugnacious,,,,,,,,,,,,,,,,,,,
ostentatious,upbraid,demolish,,iniquity,error,truculent,,,,,,,,,,,,,,,,,,,
grandiloquent,admonish,,,,,,,,,,,,,,,,,,,,,,,,
magniloquent,berate,,,,,,,,,,,,,,,,,,,,,,,,
fustian,reprehend,,,,,,,,,,,,,,,,,,,,,,,,
,excoriate,,,,,,,,,,,,,,,,,,,,,,,,
,objurgate,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
barren,philistine(adj.),relegate,dirge,imperturbable,excoriate,crank,,,,,,,,,,,,,,,,,,,
infertile,crass,consign,elegy,poised,censure,crosspatch,,,,,,,,,,,,,,,,,,,
unfruitful,tasteless,banish,lament,tranquil,denounce,sourpuss,,,,,,,,,,,,,,,,,,,
sterile,boorish,exile,requiem,serene,lambaste,,,,,,,,,,,,,,,,,,,,
arid,barbaric,demote,keen,placid,cavil at,,,,,,,,,,,,,,,,,,,,
desert,primitive,degrade,,nonchalant,disparage,,,,,,,,,,,,,,,,,,,,
desolate,savage,disrate,,,malign,,,,,,,,,,,,,,,,,,,,
,brutish,,,,vilify,,,,,,,,,,,,,,,,,,,,
,coarse,,,,pummel,,,,,,,,,,,,,,,,,,,,
,,,,,derogate,,,,,,,,,,,,,,,,,,,,
,,,,,reprehend,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
swindle,wheedle,sentimental,miscreant,implacable,haughty,tangible,,,,,,,,,,,,,,,,,,,
exploit,cajole,nostalgic,malefactor,inexorable,vain,palpable,,,,,,,,,,,,,,,,,,,
delude,inveigle,tender,sinner,intransigent,snobbish,tactile,,,,,,,,,,,,,,,,,,,
hoax,lure,mawkish,transgressor,adamant,pompous,corporeal,,,,,,,,,,,,,,,,,,,
hoodwink,induce,,outlaw,ruthless,egotistical,solid,,,,,,,,,,,,,,,,,,,
bamboozle,blarney,,trespasser,remorseless,supercilious,concrete,,,,,,,,,,,,,,,,,,,
embezzle,entice,,scoundrel,merciless,condescending,,,,,,,,,,,,,,,,,,,,
,beguile,,reprobate,pitiless,lofty,,,,,,,,,,,,,,,,,,,,
,,,,,scornful,,,,,,,,,,,,,,,,,,,,
,,,,,contemptuous,,,,,,,,,,,,,,,,,,,,
,,,,,disdainful,,,,,,,,,,,,,,,,,,,,
,,,,,imperious,,,,,,,,,,,,,,,,,,,,
,,,,,cavalier,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
chary,repugnant,xenophobic,squander,cajole,heady,exigent,,,,,,,,,,,,,,,,,,,
wary,abhorrent,racist,misuse,wheedle,exhilarating,acute,,,,,,,,,,,,,,,,,,,
circumspect,loathsome,ethnocentric,dissipate,coax,stimulating,clamant,,,,,,,,,,,,,,,,,,,
heedful,execrable,prejudiced,lavish,manoeuvre,invigorating,clamorous,,,,,,,,,,,,,,,,,,,
guarded,abominable,intolerant,splurge,beguile,galvanizing,arduous,,,,,,,,,,,,,,,,,,,
sceptical,deplorable,bigoted,,entice,arousing,burdensome,,,,,,,,,,,,,,,,,,,
dubious,noxious,parochial,,inveigle,,,,,,,,,,,,,,,,,,,,,
loath,obscene,insular,,blandish,,,,,,,,,,,,,,,,,,,,,
averse,base,,,,,,,,,,,,,,,,,,,,,,,,
,hideous,,,,,,,,,,,,,,,,,,,,,,,,
,obnoxious,,,,,,,,,,,,,,,,,,,,,,,,
,ghastly,,,,,,,,,,,,,,,,,,,,,,,,
,putrid,,,,,,,,,,,,,,,,,,,,,,,,
,skanky,,,,,,,,,,,,,,,,,,,,,,,,
,scurvy,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
GROUP 28,,,,,,,,,,,,,,,,,,,,,,,,,
hysterical,endemic,disdain,quash,august,quibble,recant,inchoate,,,,,,,,,,,,,,,,,,
delirious,+ACI-pervasive,+ACI-,contempt,reverse,distinguished,query,relinquish,rudimentary,,,,,,,,,,,,,,,,,,
uncontrollable,+ACI-extensive,+ACI-,derision,veto,exalted,cavil,forswear,incipient,,,,,,,,,,,,,,,,,,
frenzied,ubiquitous,disrespect,override,illustrious,nitpicking,repudiate,scrambled,,,,,,,,,,,,,,,,,,
frantic,ordinary,haughtiness,nullify,important,evasion,abjure,unintelligible,,,,,,,,,,,,,,,,,,
wild,,arrogance,void,lofty,equivocation,,disconnected,,,,,,,,,,,,,,,,,,
feverish,,condescension,repudiate,imperial,hedging,,confused,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
abeyance,redoubtable,coy,disperse,shrill,impudent,burnish,wily,,,,,,,,,,,,,,,,,,
deferred +AC0-like your school acceptance during the pandemic,awe+AC0-inspiring,arch,scatter,penetrating,impertinent,smooth,shrewd,,,,,,,,,,,,,,,,,,
suspense,fearsome,coquettish,disseminate,shattering,insolent,glaze,guileful,,,,,,,,,,,,,,,,,,
remission,daunting,modest,distribute,strident,audacious,furbish,disingenuous,,,,,,,,,,,,,,,,,,
reserve,alarming,bashful,broadcast,squawky,brazen,enhance or perfect something,devious,,,,,,,,,,,,,,,,,,
pending,resolute,reticent,,,pert,,Machiavellian,,,,,,,,,,,,,,,,,,
,doughty,diffident,,,,,astute,,,,,,,,,,,,,,,,,,
,,timid,,,,,canny,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
quandary,enmity,substantiate,agitate,abstract,retiring,quarantine,distend,,,,,,,,,,,,,,,,,,
dilemma,animosity,authenticate,perturb,philosophical,reticent,segregate,prominent,,,,,,,,,,,,,,,,,,
plight,rancour,corroborate,unnerve,academic,shrinking,insulate,tumefy,,,,,,,,,,,,,,,,,,
predicament,antipathy,vindicate,disquiet,hypothetical,timid,alienate,intumesce,,,,,,,,,,,,,,,,,,
,animus,validate,crusade,speculative,timorous,divorce,,,,,,,,,,,,,,,,,,,
,,,,conjectural,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ravage,sophistry,penchant,gauche,deprecate ,affront,,,,,,,,,,,,,,,,,,,,
ruined,equivocation,bias,ungainly,deplore,desecration,,,,,,,,,,,,,,,,,,,,
wrecked,fallacy,proclivity,gawky,abhor,aspersion,,,,,,,,,,,,,,,,,,,,
desolate,quibble,predilection,maladroit,execrate,provocation,,,,,,,,,,,,,,,,,,,,
pillage,paralogism,predisposition,inept,censure,injury,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
GROUP 29,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
propitious,ominous,detente,outlandish,abscond,imbroglio,languish,nimble,,,,,,,,,,,,,,,,,,
auspicious,dire,amity,idiosyncratic,vanish,predicament,wilt,deft,,,,,,,,,,,,,,,,,,
apt,menacing,concord,zany,escape,plight,desire,dexterous,,,,,,,,,,,,,,,,,,
providential,baleful,compromise,quirky ,skip,quandary,decay,adroit,,,,,,,,,,,,,,,,,,
optimistic,forbidding,,unorthodox ,,complex,,agile,,,,,,,,,,,,,,,,,,
,,,alien,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
prurient,bawdy,croon,aspersion,nadir,dowdy,sadistic,echelon,,,,,,,,,,,,,,,,,,
salacious,ribald,carol,vilification,rock+AC0-bottom,frumpish,fiendish,level,,,,,,,,,,,,,,,,,,
